bed,aimedat,average,,,min 50 darts at double
d6,d6,91.05,,,
d6,d6,91.05,,,
o6,d6,91.05,,,
o6,d6,91.05,,,
o6,d6,91.05,,,
o6,d6,91.05,,,
o6,d6,91.05,,,
o6,d6,91.05,,,
o6,d6,91.05,,,
o6,d6,91.05,,,
o6,d6,91.05,,,
o6,d6,91.05,,,
o6,d6,91.05,,,
o6,d6,91.05,,,
o6,d6,91.05,,,
o6,d6,91.05,,,
o6,d6,91.05,,,
m6,d6,91.05,,,
m6,d6,91.05,,,
m6,d6,91.05,,,
m6,d6,91.05,,,
m6,d6,91.05,,,
m6,d6,91.05,,,
m6,d6,91.05,,,
m6,d6,91.05,,,
m6,d6,91.05,,,
m6,d6,91.05,,,
m6,d6,91.05,,,
m6,d6,91.05,,,
m6,d6,91.05,,,
m6,d6,91.05,,,
m6,d6,91.05,,,
m6,d6,91.05,,,
m6,d6,91.05,,,
m6,d6,91.05,,,
m6,d6,91.05,,,
m6,d6,91.05,,,
m6,d6,91.05,,,
m6,d6,91.05,,,
m6,d6,91.05,,,
m6,d6,91.05,,,
d13,d6,91.05,,,
d6,d6,93.02,,,
d6,d6,93.02,,,
d6,d6,93.02,,,
d6,d6,93.02,,,
d6,d6,93.02,,,
d6,d6,93.02,,,
d6,d6,93.02,,,
d6,d6,93.02,,,
d6,d6,93.02,,,
d6,d6,93.02,,,
d6,d6,93.02,,,
d6,d6,93.02,,,
d6,d6,93.02,,,
d6,d6,93.02,,,
d6,d6,93.02,,,
d6,d6,93.02,,,
d6,d6,93.02,,,
d6,d6,93.02,,,
d6,d6,93.02,,,
o6,d6,93.02,,,
o6,d6,93.02,,,
o6,d6,93.02,,,
o6,d6,93.02,,,
o6,d6,93.02,,,
o6,d6,93.02,,,
o6,d6,93.02,,,
o6,d6,93.02,,,
o6,d6,93.02,,,
o6,d6,93.02,,,
o6,d6,93.02,,,
o6,d6,93.02,,,
o6,d6,93.02,,,
o6,d6,93.02,,,
o6,d6,93.02,,,
o6,d6,93.02,,,
o6,d6,93.02,,,
o6,d6,93.02,,,
o6,d6,93.02,,,
o6,d6,93.02,,,
o6,d6,93.02,,,
o6,d6,93.02,,,
o6,d6,93.02,,,
m6,d6,93.02,,,
m6,d6,93.02,,,
m6,d6,93.02,,,
m6,d6,93.02,,,
m6,d6,93.02,,,
m6,d6,93.02,,,
m6,d6,93.02,,,
m6,d6,93.02,,,
m6,d6,93.02,,,
m6,d6,93.02,,,
m6,d6,93.02,,,
m6,d6,93.02,,,
m6,d6,93.02,,,
m6,d6,93.02,,,
m6,d6,93.02,,,
m6,d6,93.02,,,
m6,d6,93.02,,,
m6,d6,93.02,,,
m6,d6,93.02,,,
m6,d6,93.02,,,
m6,d6,93.02,,,
m6,d6,93.02,,,
o13,d6,93.02,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
d6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
o6,d6,92.8,,,
m6,d6,92.8,,,
m6,d6,92.8,,,
m6,d6,92.8,,,
m6,d6,92.8,,,
m6,d6,92.8,,,
m6,d6,92.8,,,
m6,d6,92.8,,,
m6,d6,92.8,,,
m6,d6,92.8,,,
m6,d6,92.8,,,
m6,d6,92.8,,,
m6,d6,92.8,,,
m6,d6,92.8,,,
d6,d6,94.17,,,
d6,d6,94.17,,,
d6,d6,94.17,,,
d6,d6,94.17,,,
d6,d6,94.17,,,
d6,d6,94.17,,,
d6,d6,94.17,,,
d6,d6,94.17,,,
d6,d6,94.17,,,
d6,d6,94.17,,,
d6,d6,94.17,,,
d6,d6,94.17,,,
d6,d6,94.17,,,
d6,d6,94.17,,,
d6,d6,94.17,,,
d6,d6,94.17,,,
o6,d6,94.17,,,
o6,d6,94.17,,,
o6,d6,94.17,,,
o6,d6,94.17,,,
o6,d6,94.17,,,
o6,d6,94.17,,,
o6,d6,94.17,,,
o6,d6,94.17,,,
o6,d6,94.17,,,
o6,d6,94.17,,,
o6,d6,94.17,,,
o6,d6,94.17,,,
o6,d6,94.17,,,
o6,d6,94.17,,,
o6,d6,94.17,,,
o6,d6,94.17,,,
o6,d6,94.17,,,
o6,d6,94.17,,,
o6,d6,94.17,,,
o6,d6,94.17,,,
o6,d6,94.17,,,
o6,d6,94.17,,,
o6,d6,94.17,,,
o6,d6,94.17,,,
o6,d6,94.17,,,
o6,d6,94.17,,,
o6,d6,94.17,,,
o6,d6,94.17,,,
o6,d6,94.17,,,
o6,d6,94.17,,,
o6,d6,94.17,,,
o6,d6,94.17,,,
o6,d6,94.17,,,
m6,d6,94.17,,,
m6,d6,94.17,,,
m6,d6,94.17,,,
m6,d6,94.17,,,
m6,d6,94.17,,,
m6,d6,94.17,,,
m6,d6,94.17,,,
m6,d6,94.17,,,
m6,d6,94.17,,,
d13,d6,94.17,,,
d6,d6,94.42,,,
d6,d6,94.42,,,
d6,d6,94.42,,,
d6,d6,94.42,,,
d6,d6,94.42,,,
d6,d6,94.42,,,
d6,d6,94.42,,,
d6,d6,94.42,,,
d6,d6,94.42,,,
d6,d6,94.42,,,
d6,d6,94.42,,,
d6,d6,94.42,,,
d6,d6,94.42,,,
d6,d6,94.42,,,
d6,d6,94.42,,,
d6,d6,94.42,,,
d6,d6,94.42,,,
d6,d6,94.42,,,
d6,d6,94.42,,,
d6,d6,94.42,,,
d6,d6,94.42,,,
d6,d6,94.42,,,
d6,d6,94.42,,,
d6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
o6,d6,94.42,,,
m6,d6,94.42,,,
m6,d6,94.42,,,
m6,d6,94.42,,,
m6,d6,94.42,,,
m6,d6,94.42,,,
m6,d6,94.42,,,
m6,d6,94.42,,,
m6,d6,94.42,,,
m6,d6,94.42,,,
m6,d6,94.42,,,
m6,d6,94.42,,,
m6,d6,94.42,,,
m6,d6,94.42,,,
m6,d6,94.42,,,
m6,d6,94.42,,,
m6,d6,94.42,,,
m6,d6,94.42,,,
m6,d6,94.42,,,
m6,d6,94.42,,,
m6,d6,94.42,,,
m6,d6,94.42,,,
m6,d6,94.42,,,
m6,d6,94.42,,,
m6,d6,94.42,,,
m6,d6,94.42,,,
m6,d6,94.42,,,
m6,d6,94.42,,,
m6,d6,94.42,,,
m6,d6,94.42,,,
m6,d6,94.42,,,
m6,d6,94.42,,,
m6,d6,94.42,,,
m6,d6,94.42,,,
m6,d6,94.42,,,
d6,d6,97.18,,,
d6,d6,97.18,,,
d6,d6,97.18,,,
d6,d6,97.18,,,
d6,d6,97.18,,,
d6,d6,97.18,,,
d6,d6,97.18,,,
d6,d6,97.18,,,
d6,d6,97.18,,,
d6,d6,97.18,,,
d6,d6,97.18,,,
d6,d6,97.18,,,
d6,d6,97.18,,,
d6,d6,97.18,,,
d6,d6,97.18,,,
d6,d6,97.18,,,
d6,d6,97.18,,,
d6,d6,97.18,,,
d6,d6,97.18,,,
d6,d6,97.18,,,
d6,d6,97.18,,,
d6,d6,97.18,,,
d6,d6,97.18,,,
d6,d6,97.18,,,
o6,d6,97.18,,,
o6,d6,97.18,,,
o6,d6,97.18,,,
o6,d6,97.18,,,
o6,d6,97.18,,,
o6,d6,97.18,,,
o6,d6,97.18,,,
o6,d6,97.18,,,
o6,d6,97.18,,,
o6,d6,97.18,,,
o6,d6,97.18,,,
o6,d6,97.18,,,
o6,d6,97.18,,,
o6,d6,97.18,,,
o6,d6,97.18,,,
o6,d6,97.18,,,
o6,d6,97.18,,,
o6,d6,97.18,,,
o6,d6,97.18,,,
o6,d6,97.18,,,
o6,d6,97.18,,,
o6,d6,97.18,,,
o6,d6,97.18,,,
o6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
m6,d6,97.18,,,
d6,d6,91.16,,,
d6,d6,91.16,,,
d6,d6,91.16,,,
d6,d6,91.16,,,
d6,d6,91.16,,,
d6,d6,91.16,,,
d6,d6,91.16,,,
d6,d6,91.16,,,
d6,d6,91.16,,,
d6,d6,91.16,,,
d6,d6,91.16,,,
d6,d6,91.16,,,
d6,d6,91.16,,,
d6,d6,91.16,,,
d6,d6,91.16,,,
d6,d6,91.16,,,
d6,d6,91.16,,,
d6,d6,91.16,,,
d6,d6,91.16,,,
d6,d6,91.16,,,
d6,d6,91.16,,,
o6,d6,91.16,,,
o6,d6,91.16,,,
o6,d6,91.16,,,
o6,d6,91.16,,,
o6,d6,91.16,,,
o6,d6,91.16,,,
o6,d6,91.16,,,
o6,d6,91.16,,,
o6,d6,91.16,,,
o6,d6,91.16,,,
o6,d6,91.16,,,
o6,d6,91.16,,,
o6,d6,91.16,,,
o6,d6,91.16,,,
o6,d6,91.16,,,
o6,d6,91.16,,,
o6,d6,91.16,,,
o6,d6,91.16,,,
o6,d6,91.16,,,
o6,d6,91.16,,,
o6,d6,91.16,,,
o6,d6,91.16,,,
o6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
m6,d6,91.16,,,
o10,d6,91.16,,,
d6,d6,90.52,,,
d6,d6,90.52,,,
d6,d6,90.52,,,
d6,d6,90.52,,,
d6,d6,90.52,,,
d6,d6,90.52,,,
d6,d6,90.52,,,
d6,d6,90.52,,,
d6,d6,90.52,,,
d6,d6,90.52,,,
d6,d6,90.52,,,
d6,d6,90.52,,,
o6,d6,90.52,,,
o6,d6,90.52,,,
o6,d6,90.52,,,
o6,d6,90.52,,,
o6,d6,90.52,,,
o6,d6,90.52,,,
o6,d6,90.52,,,
o6,d6,90.52,,,
o6,d6,90.52,,,
o6,d6,90.52,,,
o6,d6,90.52,,,
m6,d6,90.52,,,
m6,d6,90.52,,,
m6,d6,90.52,,,
m6,d6,90.52,,,
m6,d6,90.52,,,
m6,d6,90.52,,,
m6,d6,90.52,,,
m6,d6,90.52,,,
m6,d6,90.52,,,
m6,d6,90.52,,,
m6,d6,90.52,,,
m6,d6,90.52,,,
m6,d6,90.52,,,
m6,d6,90.52,,,
m6,d6,90.52,,,
m6,d6,90.52,,,
m6,d6,90.52,,,
m6,d6,90.52,,,
m6,d6,90.52,,,
m6,d6,90.52,,,
m6,d6,90.52,,,
m6,d6,90.52,,,
m6,d6,90.52,,,
m6,d6,90.52,,,
m6,d6,90.52,,,
m6,d6,90.52,,,
m6,d6,90.52,,,
m6,d6,90.52,,,
m6,d6,90.52,,,
m6,d6,90.52,,,
d6,d6,92.83,,,
d6,d6,92.83,,,
d6,d6,92.83,,,
d6,d6,92.83,,,
d6,d6,92.83,,,
d6,d6,92.83,,,
d6,d6,92.83,,,
d6,d6,92.83,,,
d6,d6,92.83,,,
d6,d6,92.83,,,
d6,d6,92.83,,,
d6,d6,92.83,,,
d6,d6,92.83,,,
o6,d6,92.83,,,
o6,d6,92.83,,,
o6,d6,92.83,,,
o6,d6,92.83,,,
o6,d6,92.83,,,
o6,d6,92.83,,,
o6,d6,92.83,,,
o6,d6,92.83,,,
o6,d6,92.83,,,
o6,d6,92.83,,,
o6,d6,92.83,,,
o6,d6,92.83,,,
o6,d6,92.83,,,
o6,d6,92.83,,,
o6,d6,92.83,,,
o6,d6,92.83,,,
m6,d6,92.83,,,
m6,d6,92.83,,,
m6,d6,92.83,,,
m6,d6,92.83,,,
m6,d6,92.83,,,
m6,d6,92.83,,,
m6,d6,92.83,,,
m6,d6,92.83,,,
m6,d6,92.83,,,
m6,d6,92.83,,,
m6,d6,92.83,,,
m6,d6,92.83,,,
m6,d6,92.83,,,
m6,d6,92.83,,,
m6,d6,92.83,,,
m6,d6,92.83,,,
m6,d6,92.83,,,
m6,d6,92.83,,,
m6,d6,92.83,,,
m6,d6,92.83,,,
m6,d6,92.83,,,
m6,d6,92.83,,,
m6,d6,92.83,,,
m6,d6,92.83,,,
m6,d6,92.83,,,
m6,d6,92.83,,,
m6,d6,92.83,,,
m6,d6,92.83,,,
m6,d6,92.83,,,
m6,d6,92.83,,,
o13,d6,92.83,,,
o13,d6,92.83,,,
o10,d6,92.83,,,
d10,d6,92.83,,,
d10,d6,92.83,,,
d6,d6,93.23,,,
d6,d6,93.23,,,
d6,d6,93.23,,,
d6,d6,93.23,,,
d6,d6,93.23,,,
d6,d6,93.23,,,
d6,d6,93.23,,,
d6,d6,93.23,,,
d6,d6,93.23,,,
o6,d6,93.23,,,
o6,d6,93.23,,,
o6,d6,93.23,,,
o6,d6,93.23,,,
o6,d6,93.23,,,
o6,d6,93.23,,,
o6,d6,93.23,,,
o6,d6,93.23,,,
o6,d6,93.23,,,
o6,d6,93.23,,,
o6,d6,93.23,,,
o6,d6,93.23,,,
o6,d6,93.23,,,
o6,d6,93.23,,,
o6,d6,93.23,,,
o6,d6,93.23,,,
o6,d6,93.23,,,
m6,d6,93.23,,,
m6,d6,93.23,,,
m6,d6,93.23,,,
m6,d6,93.23,,,
m6,d6,93.23,,,
m6,d6,93.23,,,
m6,d6,93.23,,,
m6,d6,93.23,,,
m6,d6,93.23,,,
m6,d6,93.23,,,
m6,d6,93.23,,,
m6,d6,93.23,,,
m6,d6,93.23,,,
m6,d6,93.23,,,
m6,d6,93.23,,,
m6,d6,93.23,,,
m6,d6,93.23,,,
m6,d6,93.23,,,
m6,d6,93.23,,,
m6,d6,93.23,,,
m6,d6,93.23,,,
m6,d6,93.23,,,
m6,d6,93.23,,,
m6,d6,93.23,,,
m6,d6,93.23,,,
m6,d6,93.23,,,
m6,d6,93.23,,,
m6,d6,93.23,,,
m6,d6,93.23,,,
m6,d6,93.23,,,
d6,d6,73.22,,,
d6,d6,73.22,,,
d6,d6,73.22,,,
d6,d6,73.22,,,
d6,d6,73.22,,,
d6,d6,73.22,,,
d6,d6,73.22,,,
d6,d6,73.22,,,
d6,d6,73.22,,,
d6,d6,73.22,,,
o6,d6,73.22,,,
o6,d6,73.22,,,
o6,d6,73.22,,,
o6,d6,73.22,,,
o6,d6,73.22,,,
o6,d6,73.22,,,
o6,d6,73.22,,,
o6,d6,73.22,,,
o6,d6,73.22,,,
o6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
m6,d6,73.22,,,
